last_changed,binary_sensor.bayesianbinary,binary_sensor.bedroom_motion_sensor,binary_sensor.blink_armed_status,binary_sensor.blink_blink_camera_percy_motion_enabled,binary_sensor.hall_motion_sensor,binary_sensor.in_bed_bayesian,binary_sensor.living_room_motion_sensor,binary_sensor.living_room_nest_protect_online,binary_sensor.motion_at_home,binary_sensor.workday_sensor
2017-07-23 08:17:33.956677,,,,,,,False,,,
2017-07-23 08:18:10.959166,,,,,,,True,,,
2017-07-23 08:18:18.927721,,,,,True,,,,,
2017-07-23 08:18:25.957455,,,,,,,False,,,
2017-07-23 08:18:31.927799,,,,,False,,,,,
2017-07-23 08:18:56.925980,,,,,True,,,,,
2017-07-23 08:19:06.912184,,,,,False,,,,,
2017-07-23 08:19:32.925656,,,,,True,,,,,
2017-07-23 08:19:36.955705,,,,,,,True,,,
2017-07-23 08:19:45.912598,,,,,False,,,,,
2017-07-23 08:19:57.969719,,True,,,,,,,,
2017-07-23 08:20:15.982406,,False,,,,,,,,
2017-07-23 08:20:26.982824,,True,,,,,,,,
2017-07-23 08:20:30.941151,,,,,True,,,,,
2017-07-23 08:20:40.984086,,False,,,,,,,,
2017-07-23 08:20:42.955109,,,,,,,False,,,
2017-07-23 08:20:44.926446,,,,,False,,,,,
2017-07-23 08:20:48.926631,,,,,True,,,,,
2017-07-23 08:21:00.956676,,,,,,,True,,,
2017-07-23 08:21:02.972880,,True,,,,,,,,
2017-07-23 08:21:12.927236,,,,,False,,,,,
2017-07-23 08:21:34.992786,,False,,,,,,,,
2017-07-23 08:21:47.956584,,,,,,,False,,,
2017-07-23 08:21:54.956178,,,,,,,True,,,
2017-07-23 08:21:54.983358,,True,,,,,,,,
2017-07-23 08:22:08.983807,,False,,,,,,,,
2017-07-23 08:22:34.938745,,True,,,,,,,,
2017-07-23 08:22:45.923406,,,,,,,False,,,
2017-07-23 08:22:52.955421,,,,,,,True,,,
2017-07-23 08:23:06.984958,,False,,,,,,,,
2017-07-23 08:23:10.941133,,,,,,,False,,,
2017-07-23 08:23:12.954924,,,,,,,True,,,
2017-07-23 08:23:32.942458,,,,,,,False,,,
2017-07-23 08:23:34.956249,,,,,,,True,,,
2017-07-23 08:23:36.984970,,True,,,,,,,,
2017-07-23 08:23:48.954489,,,,,,,False,,,
2017-07-23 08:23:50.953681,,,,,,,True,,,
2017-07-23 08:23:50.980902,,False,,,,,,,,
2017-07-23 08:24:19.942642,,,,,,,False,,,
2017-07-23 08:24:25.942762,,,,,,,True,,,
2017-07-23 08:24:29.970716,,True,,,,,,,,
2017-07-23 08:24:43.911419,,,,,True,,,,,
2017-07-23 08:24:49.942231,,,,,,,False,,,
2017-07-23 08:24:55.941624,,,,,,,True,,,
2017-07-23 08:25:01.937166,,,,,False,,,,,
2017-07-23 08:25:27.928639,,,,,True,,,,,
2017-07-23 08:25:27.985359,,False,,,,,,,,
2017-07-23 08:25:35.948619,,,,,,,False,,,
2017-07-23 08:25:37.918424,,,,,False,,,,,
2017-07-23 08:27:00.924804,,,,,,,True,,,
2017-07-23 08:27:13.954072,,,,,,,False,,,
2017-07-23 08:27:33.087274,,,,,,,True,,,
2017-07-23 08:27:57.927871,,,,,True,,,,,
2017-07-23 08:28:04.070298,,,,,,,False,,,
2017-07-23 08:28:08.942399,,,,,,,True,,,
2017-07-23 08:28:16.927364,,,,,False,,,,,
2017-07-23 08:28:32.955902,,,,,,,False,,,
2017-07-23 08:28:54.955205,,,,,,,True,,,
2017-07-23 08:29:09.956686,,,,,,,False,,,
2017-07-23 08:34:11.928871,,,,,True,,,,,
2017-07-23 08:34:17.955541,,,,,,,True,,,
2017-07-23 08:34:25.911301,,,,,False,,,,,
2017-07-23 08:34:31.955994,,,,,,,False,,,
2017-07-23 08:34:47.956821,,,,,,,True,,,
2017-07-23 08:34:55.912637,,,,,True,,,,,
2017-07-23 08:35:03.940517,,,,,,,False,,,
2017-07-23 08:35:08.913279,,,,,False,,,,,
2017-07-23 08:36:19.918720,,,,,True,,,,,
2017-07-23 08:36:21.942637,,,,,,,True,,,
2017-07-23 08:36:29.914519,,,,,False,,,,,
2017-07-23 08:37:20.055037,,,,,True,,,,,
2017-07-23 08:37:28.943679,,,,,,,False,,,
2017-07-23 08:37:37.956261,,,,,,,True,,,
2017-07-23 08:37:47.913200,,,,,False,,,,,
2017-07-23 08:37:47.944760,,,,,,,False,,,
2017-07-23 08:51:51.940872,,,,,,,True,,,
2017-07-23 08:52:06.970880,,True,,,,,,,,
2017-07-23 08:52:15.983787,,False,,,,,,,,
2017-07-23 08:52:19.928133,,,,,True,,,,,
2017-07-23 08:52:25.945947,,,,,,,False,,,
2017-07-23 08:52:46.910101,,,,,False,,,,,
2017-07-23 08:52:48.907697,,,,,True,,,,,
2017-07-23 08:53:22.908318,,,,,False,,,,,
2017-07-23 09:50:28.927244,,,,,True,,,,,
2017-07-23 09:50:46.927300,,,,,False,,,,,
2017-07-23 09:51:23.926257,,,,,True,,,,,
2017-07-23 09:51:37.927124,,,,,False,,,,,
2017-07-23 09:51:39.927635,,,,,True,,,,,
2017-07-23 09:52:14.931457,,,,,False,,,,,
2017-07-23 10:00:33.925762,,,,,True,,,,,
2017-07-23 10:00:37.956457,,,,,,,True,,,
2017-07-23 10:00:37.985614,,True,,,,,,,,
2017-07-23 10:00:44.054024,,,,,False,,,,,
2017-07-23 10:00:47.955145,,,,,,,False,,,
2017-07-23 10:00:47.983122,,False,,,,,,,,
2017-07-23 10:01:06.956588,,,,,,,True,,,
2017-07-23 10:01:06.983821,,True,,,,,,,,
2017-07-23 10:01:20.985427,,False,,,,,,,,
2017-07-23 10:01:24.956181,,,,,,,False,,,
2017-07-23 10:01:49.956332,,,,,,,True,,,
2017-07-23 10:02:03.955956,,,,,,,False,,,
2017-07-23 10:02:17.955785,,,,,,,True,,,
2017-07-23 10:02:22.930373,,,,,True,,,,,
2017-07-23 10:02:32.956125,,,,,,,False,,,
2017-07-23 10:03:36.912892,,,,,False,,,,,
2017-07-23 10:04:06.927377,,,,,True,,,,,
2017-07-23 10:04:08.942444,,,,,,,True,,,
2017-07-23 10:04:08.969828,,True,,,,,,,,
2017-07-23 10:04:15.909306,,,,,False,,,,,
2017-07-23 10:04:22.967665,,,,,,,False,,,
2017-07-23 10:04:22.995195,,False,,,,,,,,
2017-07-23 10:04:35.954460,,,,,,,True,,,
2017-07-23 10:04:45.001530,,True,,,,,,,,
2017-07-23 10:05:08.926884,,,,,True,,,,,
2017-07-23 10:05:14.955243,,,,,,,False,,,
2017-07-23 10:05:16.983123,,False,,,,,,,,
2017-07-23 10:05:32.911109,,,,,False,,,,,
2017-07-23 10:05:38.926076,,,,,True,,,,,
2017-07-23 10:05:56.955650,,,,,,,True,,,
2017-07-23 10:06:04.929596,,,,,False,,,,,
2017-07-23 10:06:10.956108,,,,,,,False,,,
2017-07-23 10:06:17.957835,,,,,,,True,,,
2017-07-23 10:06:59.928926,,,,,True,,,,,
2017-07-23 10:07:22.983335,,True,,,,,,,,
2017-07-23 10:07:32.983249,,False,,,,,,,,
2017-07-23 10:07:33.944833,,,,,,,False,,,
2017-07-23 10:07:37.927968,,,,,False,,,,,
2017-07-23 10:14:56.927705,,,,,True,,,,,
2017-07-23 10:14:58.955957,,,,,,,True,,,
2017-07-23 10:15:06.911567,,,,,False,,,,,
2017-07-23 10:15:08.936804,,,,,True,,,,,
2017-07-23 10:15:16.926285,,,,,,,False,,,
2017-07-23 10:15:18.909647,,,,,False,,,,,
2017-07-23 10:16:34.909348,,,,,True,,,,,
2017-07-23 10:16:48.912694,,,,,False,,,,,
2017-07-23 10:17:05.912150,,,,,True,,,,,
2017-07-23 10:17:16.911311,,,,,False,,,,,
2017-07-23 10:17:18.911878,,,,,True,,,,,
2017-07-23 10:17:20.957596,,,,,,,True,,,
2017-07-23 10:17:28.910891,,,,,False,,,,,
2017-07-23 10:17:30.950838,,,,,,,False,,,
2017-07-23 10:17:44.087367,,,,,,,True,,,
2017-07-23 10:17:45.913932,,,,,True,,,,,
2017-07-23 10:17:52.942049,,,,,,,False,,,
2017-07-23 10:17:56.910097,,,,,False,,,,,
2017-07-23 10:20:08.911429,,,,,True,,,,,
2017-07-23 10:20:26.910961,,,,,False,,,,,
2017-07-23 10:20:42.911894,,,,,True,,,,,
2017-07-23 10:21:11.942450,,,,,,,True,,,
2017-07-23 10:21:21.911147,,,,,False,,,,,
2017-07-23 10:21:25.943278,,,,,,,False,,,
2017-07-23 10:21:51.956263,,,,,,,True,,,
2017-07-23 10:21:53.913097,,,,,True,,,,,
2017-07-23 10:22:09.911958,,,,,False,,,,,
2017-07-23 10:22:14.946763,,,,,,,False,,,
2017-07-23 10:22:48.942965,,,,,,,True,,,
2017-07-23 10:23:35.975846,,True,,,,,,,,
2017-07-23 10:23:45.969563,,False,,,,,,,,
2017-07-23 10:23:50.972608,,True,,,,,,,,
2017-07-23 10:23:59.969113,,False,,,,,,,,
2017-07-23 10:24:54.942033,,,,,,,False,,,
2017-07-23 10:24:57.079252,,,,,,,True,,,
2017-07-23 10:25:03.985971,,True,,,,,,,,
2017-07-23 10:25:13.969703,,False,,,,,,,,
2017-07-23 10:25:19.957316,,,,,,,False,,,
2017-07-23 10:25:21.956180,,,,,,,True,,,
2017-07-23 10:25:23.984481,,True,,,,,,,,
2017-07-23 10:25:37.982437,,False,,,,,,,,
2017-07-23 10:25:38.928656,,,,,True,,,,,
2017-07-23 10:25:43.942657,,,,,,,False,,,
2017-07-23 10:25:48.927591,,,,,False,,,,,
2017-07-23 10:25:56.926652,,,,,True,,,,,
2017-07-23 10:25:59.087909,,,,,,,True,,,
2017-07-23 10:26:06.928718,,,,,False,,,,,
2017-07-23 10:26:08.942275,,,,,,,False,,,
2017-07-23 10:31:26.925132,,,,,,,True,,,
2017-07-23 10:31:26.944357,,True,,,,,,,,
2017-07-23 10:31:40.942131,,,,,,,False,,,
2017-07-23 10:32:06.970126,,False,,,,,,,,
2017-07-23 10:33:31.013950,,True,,,,,,,,
2017-07-23 10:33:47.969631,,False,,,,,,,,
2017-07-23 10:33:55.970663,,True,,,,,,,,
2017-07-23 10:34:06.985271,,False,,,,,,,,
2017-07-23 10:34:14.984665,,True,,,,,,,,
2017-07-23 10:34:24.968647,,False,,,,,,,,
2017-07-23 10:34:33.938433,,True,,,,,,,,
2017-07-23 10:34:48.987693,,False,,,,,,,,
2017-07-23 10:35:18.969641,,True,,,,,,,,
2017-07-23 10:35:28.982430,,False,,,,,,,,
2017-07-23 10:35:44.981640,,True,,,,,,,,
2017-07-23 10:35:54.982752,,False,,,,,,,,
2017-07-23 10:36:10.937835,,True,,,,,,,,
2017-07-23 10:36:19.984162,,False,,,,,,,,
2017-07-23 10:36:21.973339,,True,,,,,,,,
2017-07-23 10:36:39.983966,,False,,,,,,,,
2017-07-23 10:37:08.938179,,True,,,,,,,,
2017-07-23 10:37:23.989446,,False,,,,,,,,
2017-07-23 10:37:25.983426,,True,,,,,,,,
2017-07-23 10:37:34.982873,,False,,,,,,,,
2017-07-23 10:38:04.142544,,True,,,,,,,,
2017-07-23 10:38:18.970038,,False,,,,,,,,
2017-07-23 10:38:36.970621,,True,,,,,,,,
2017-07-23 10:38:53.971729,,False,,,,,,,,
2017-07-23 10:39:01.992388,,True,,,,,,,,
2017-07-23 10:39:22.074669,,,,,,,True,,,
2017-07-23 10:39:47.956742,,,,,,,False,,,
2017-07-23 10:40:07.956179,,,,,,,True,,,
2017-07-23 10:40:21.955686,,,,,,,False,,,
2017-07-23 10:40:21.982953,,False,,,,,,,,
2017-07-23 10:41:05.956115,,,,,,,True,,,
2017-07-23 10:41:26.983667,,True,,,,,,,,
2017-07-23 10:41:36.983120,,False,,,,,,,,
2017-07-23 10:41:59.956811,,,,,,,False,,,
2017-07-23 10:42:13.956974,,,,,,,True,,,
2017-07-23 10:42:29.945747,,,,,,,False,,,
2017-07-23 10:50:42.956365,,,,,,,True,,,
2017-07-23 10:50:59.956185,,,,,,,False,,,
2017-07-23 10:51:58.956240,,,,,,,True,,,
2017-07-23 10:52:19.961677,,,,,,,False,,,
2017-07-23 10:52:51.924912,,,,,,,True,,,
2017-07-23 10:53:01.951128,,,,,,,False,,,
2017-07-23 10:53:04.956350,,,,,,,True,,,
2017-07-23 10:53:14.941417,,,,,,,False,,,
2017-07-23 10:54:03.956332,,,,,,,True,,,
2017-07-23 10:54:13.954893,,,,,,,False,,,
2017-07-23 10:55:42.942184,,,,,,,True,,,
2017-07-23 10:56:15.939623,,,,,,,False,,,
2017-07-23 10:56:25.957326,,,,,,,True,,,
2017-07-23 10:56:36.942159,,,,,,,False,,,
2017-07-23 10:57:09.942427,,,,,,,True,,,
2017-07-23 10:57:24.092029,,,,,,,False,,,
2017-07-23 10:58:46.957950,,,,,,,True,,,
2017-07-23 10:59:00.957475,,,,,,,False,,,
2017-07-23 10:59:12.955131,,,,,,,True,,,
2017-07-23 10:59:32.961458,,,,,,,False,,,
2017-07-23 10:59:36.953750,,,,,,,True,,,
2017-07-23 11:00:00.961341,,,,,,,False,,,
2017-07-23 11:00:23.957347,,,,,,,True,,,
2017-07-23 11:00:36.957253,,,,,,,False,,,
2017-07-23 11:00:53.955142,,,,,,,True,,,
2017-07-23 11:01:03.956883,,,,,,,False,,,
2017-07-23 11:01:14.941340,,,,,,,True,,,
2017-07-23 11:01:23.942460,,,,,,,False,,,
2017-07-23 11:01:55.956459,,,,,,,True,,,
2017-07-23 11:02:13.956520,,,,,,,False,,,
2017-07-23 11:02:21.956770,,,,,,,True,,,
2017-07-23 11:03:28.954635,,,,,,,False,,,
2017-07-23 11:03:40.961083,,,,,,,True,,,
2017-07-23 11:04:56.955649,,,,,,,False,,,
2017-07-23 11:05:06.955249,,,,,,,True,,,
2017-07-23 11:05:58.957441,,,,,,,False,,,
2017-07-23 11:06:19.944058,,,,,,,True,,,
2017-07-23 11:06:29.957360,,,,,,,False,,,
2017-07-23 11:06:45.962881,,,,,,,True,,,
2017-07-23 11:07:03.955921,,,,,,,False,,,
2017-07-23 11:07:13.956966,,,,,,,True,,,
2017-07-23 11:07:21.955262,,,,,,,False,,,
2017-07-23 11:07:42.957052,,,,,,,True,,,
2017-07-23 11:07:52.954686,,,,,,,False,,,
2017-07-23 11:16:45.941608,,,,,,,True,,,
2017-07-23 11:17:02.954510,,,,,,,False,,,
2017-07-23 11:17:23.957801,,,,,,,True,,,
2017-07-23 11:18:10.941356,,,,,,,False,,,
2017-07-23 11:18:37.955816,,,,,,,True,,,
2017-07-23 11:18:47.957394,,,,,,,False,,,
2017-07-23 11:19:03.956105,,,,,,,True,,,
2017-07-23 11:19:20.942087,,,,,,,False,,,
2017-07-23 11:19:25.966605,,,,,,,True,,,
2017-07-23 11:19:47.942459,,,,,,,False,,,
2017-07-23 11:20:03.943807,,,,,,,True,,,
2017-07-23 11:20:13.955819,,,,,,,False,,,
2017-07-23 11:20:30.964398,,,,,,,True,,,
2017-07-23 11:20:54.941635,,,,,,,False,,,
2017-07-23 11:20:56.955745,,,,,,,True,,,
2017-07-23 11:21:12.940744,,,,,,,False,,,
2017-07-23 11:21:28.955356,,,,,,,True,,,
2017-07-23 11:21:55.957600,,,,,,,False,,,
2017-07-23 11:22:19.942329,,,,,,,True,,,
2017-07-23 11:22:29.957611,,,,,,,False,,,
2017-07-23 11:22:38.956431,,,,,,,True,,,
2017-07-23 11:22:48.956333,,,,,,,False,,,
2017-07-23 11:23:28.955392,,,,,,,True,,,
2017-07-23 11:23:39.955121,,,,,,,False,,,
2017-07-23 11:25:02.955379,,,,,,,True,,,
2017-07-23 11:25:22.955047,,,,,,,False,,,
2017-07-23 11:25:56.955679,,,,,,,True,,,
2017-07-23 11:26:07.954126,,,,,,,False,,,
2017-07-23 11:29:01.962481,,,,,,,True,,,
2017-07-23 11:29:10.956393,,,,,,,False,,,
2017-07-23 11:29:47.959135,,,,,,,True,,,
2017-07-23 11:29:55.956482,,,,,,,False,,,
2017-07-23 11:30:03.957311,,,,,,,True,,,
2017-07-23 11:30:24.972412,,,,,,,False,,,
2017-07-23 11:30:27.945634,,,,,,,True,,,
2017-07-23 11:30:37.955611,,,,,,,False,,,
2017-07-23 11:33:15.925040,,,,,,,True,,,
2017-07-23 11:33:29.928326,,,,,,,False,,,
2017-07-23 11:34:32.942737,,,,,,,True,,,
2017-07-23 11:34:42.941516,,,,,,,False,,,
2017-07-23 11:35:20.942137,,,,,,,True,,,
2017-07-23 11:35:35.946661,,,,,,,False,,,
2017-07-23 11:35:50.956293,,,,,,,True,,,
2017-07-23 11:36:04.961230,,,,,,,False,,,
2017-07-23 11:36:12.941887,,,,,,,True,,,
2017-07-23 11:36:22.942486,,,,,,,False,,,
2017-07-23 11:36:56.956627,,,,,,,True,,,
2017-07-23 11:37:06.943209,,,,,,,False,,,
2017-07-23 11:37:09.956569,,,,,,,True,,,
2017-07-23 11:37:18.958932,,,,,,,False,,,
2017-07-23 11:37:47.956104,,,,,,,True,,,
2017-07-23 11:37:56.942881,,,,,,,False,,,
2017-07-23 11:38:00.958136,,,,,,,True,,,
2017-07-23 11:38:15.942973,,,,,,,False,,,
2017-07-23 11:38:25.956745,,,,,,,True,,,
2017-07-23 11:38:35.941635,,,,,,,False,,,
2017-07-23 11:38:47.955493,,,,,,,True,,,
2017-07-23 11:39:01.952942,,,,,,,False,,,
2017-07-23 11:39:03.956465,,,,,,,True,,,
2017-07-23 11:39:13.940930,,,,,,,False,,,
2017-07-23 11:39:23.955863,,,,,,,True,,,
2017-07-23 11:39:33.957452,,,,,,,False,,,
2017-07-23 11:40:00.954548,,,,,,,True,,,
2017-07-23 11:41:36.957178,,,,,,,False,,,
2017-07-23 11:41:57.958860,,,,,,,True,,,
2017-07-23 11:42:31.942926,,,,,,,False,,,
2017-07-23 11:42:54.942202,,,,,,,True,,,
2017-07-23 11:43:10.071622,,,,,,,False,,,
2017-07-23 11:43:13.941445,,,,,,,True,,,
2017-07-23 11:43:33.940958,,,,,,,False,,,
2017-07-23 11:43:43.942516,,,,,,,True,,,
2017-07-23 11:43:52.942453,,,,,,,False,,,
2017-07-23 11:43:55.943849,,,,,,,True,,,
2017-07-23 11:44:21.952244,,,,,,,False,,,
2017-07-23 11:44:40.955641,,,,,,,True,,,
2017-07-23 11:44:50.941165,,,,,,,False,,,
2017-07-23 11:44:52.941774,,,,,,,True,,,
2017-07-23 11:45:02.941486,,,,,,,False,,,
2017-07-23 11:45:07.941550,,,,,,,True,,,
2017-07-23 11:45:35.943296,,,,,,,False,,,
2017-07-23 11:45:53.946505,,,,,,,True,,,
2017-07-23 11:46:06.944257,,,,,,,False,,,
2017-07-23 11:46:08.940660,,,,,,,True,,,
2017-07-23 11:46:23.955392,,,,,,,False,,,
2017-07-23 11:47:00.969146,,,,,,,True,,,
2017-07-23 11:47:10.957137,,,,,,,False,,,
2017-07-23 11:48:42.955689,,,,,,,True,,,
2017-07-23 11:48:51.940893,,,,,,,False,,,
2017-07-23 11:49:03.942899,,,,,,,True,,,
2017-07-23 11:49:30.968133,,,,,,,False,,,
2017-07-23 11:49:32.943189,,,,,,,True,,,
2017-07-23 11:49:49.925665,,,,,,,False,,,
2017-07-23 11:49:52.072044,,,,,,,True,,,
2017-07-23 11:50:20.958476,,,,,,,False,,,
2017-07-23 11:50:23.072945,,,,,,,True,,,
2017-07-23 11:51:02.954944,,,,,,,False,,,
2017-07-23 11:51:06.954981,,,,,,,True,,,
2017-07-23 11:51:59.953735,,,,,,,False,,,
2017-07-23 11:52:02.964485,,,,,,,True,,,
2017-07-23 11:52:26.955951,,,,,,,False,,,
2017-07-23 11:52:37.955385,,,,,,,True,,,
2017-07-23 11:52:47.956062,,,,,,,False,,,
2017-07-23 11:53:03.955686,,,,,,,True,,,
2017-07-23 11:53:39.956488,,,,,,,False,,,
2017-07-23 11:53:43.956412,,,,,,,True,,,
2017-07-23 11:53:52.955613,,,,,,,False,,,
2017-07-23 11:54:11.957107,,,,,,,True,,,
2017-07-23 11:54:25.941083,,,,,,,False,,,
2017-07-23 11:54:32.954739,,,,,,,True,,,
2017-07-23 11:54:47.956397,,,,,,,False,,,
2017-07-23 11:54:51.955620,,,,,,,True,,,
2017-07-23 11:55:01.932219,,,,,,,False,,,
2017-07-23 11:55:09.946729,,,,,,,True,,,
2017-07-23 11:55:37.957513,,,,,,,False,,,
2017-07-23 11:55:39.941704,,,,,,,True,,,
2017-07-23 11:55:48.955635,,,,,,,False,,,
2017-07-23 11:55:54.941290,,,,,,,True,,,
2017-07-23 11:56:07.960635,,,,,,,False,,,
2017-07-23 11:56:17.941749,,,,,,,True,,,
2017-07-23 11:57:57.942225,,,,,,,False,,,
2017-07-23 11:58:01.951185,,,,,,,True,,,
2017-07-23 11:58:24.941666,,,,,,,False,,,
2017-07-23 11:58:26.940781,,,,,,,True,,,
2017-07-23 11:59:13.957591,,,,,,,False,,,
2017-07-23 11:59:24.943645,,,,,,,True,,,
2017-07-23 12:00:35.941734,,,,,,,False,,,
2017-07-23 12:01:15.956523,,,,,,,True,,,
2017-07-23 12:01:34.969778,,True,,,,,,,,
2017-07-23 12:01:44.970286,,False,,,,,,,,
2017-07-23 12:02:34.955437,,,,,,,False,,,
2017-07-23 12:02:38.955208,,,,,,,True,,,
2017-07-23 12:02:57.955385,,,,,,,False,,,
2017-07-23 12:02:59.956241,,,,,,,True,,,
2017-07-23 12:03:36.954531,,,,,,,False,,,
2017-07-23 12:03:37.942899,,,,,,,True,,,
2017-07-23 12:04:09.924520,,,,,,,False,,,
2017-07-23 12:09:36.943296,,,,,,,True,,,
2017-07-23 12:10:03.942255,,,,,,,False,,,
2017-07-23 12:10:10.957630,,,,,,,True,,,
2017-07-23 12:10:21.943397,,,,,,,False,,,
2017-07-23 12:10:52.942656,,,,,,,True,,,
2017-07-23 12:11:02.941047,,,,,,,False,,,
2017-07-23 12:11:10.925032,,,,,,,True,,,
2017-07-23 12:11:20.955046,,,,,,,False,,,
2017-07-23 12:11:57.958798,,,,,,,True,,,
2017-07-23 12:12:15.941986,,,,,,,False,,,
2017-07-23 12:16:01.949717,,,,,,,True,,,
2017-07-23 12:16:11.943025,,,,,,,False,,,
2017-07-23 12:16:26.943197,,,,,,,True,,,
2017-07-23 12:16:36.958644,,,,,,,False,,,
2017-07-23 12:16:43.956451,,,,,,,True,,,
2017-07-23 12:16:53.956646,,,,,,,False,,,
2017-07-23 12:18:23.942908,,,,,,,True,,,
2017-07-23 12:18:32.940440,,,,,,,False,,,
2017-07-23 12:20:06.942992,,,,,,,True,,,
2017-07-23 12:20:16.069035,,,,,,,False,,,
2017-07-23 12:22:34.957486,,,,,,,True,,,
2017-07-23 12:22:44.943343,,,,,,,False,,,
2017-07-23 12:27:34.955027,,,,,,,True,,,
2017-07-23 12:27:48.943847,,,,,,,False,,,
2017-07-23 12:31:43.943342,,,,,,,True,,,
2017-07-23 12:32:09.954967,,,,,,,False,,,
2017-07-23 12:34:42.942452,,,,,,,True,,,
2017-07-23 12:34:52.941731,,,,,,,False,,,
2017-07-23 12:35:27.945510,,,,,,,True,,,
2017-07-23 12:35:42.943159,,,,,,,False,,,
2017-07-23 12:37:09.941497,,,,,,,True,,,
2017-07-23 12:37:22.941802,,,,,,,False,,,
2017-07-23 12:37:28.942790,,,,,,,True,,,
2017-07-23 12:37:39.940948,,,,,,,False,,,
2017-07-23 12:37:43.942625,,,,,,,True,,,
2017-07-23 12:37:56.940196,,,,,,,False,,,
2017-07-23 12:38:16.942471,,,,,,,True,,,
2017-07-23 12:38:19.911930,,,,,True,,,,,
2017-07-23 12:38:31.941686,,,,,,,False,,,
2017-07-23 12:38:40.941714,,,,,,,True,,,
2017-07-23 12:38:47.914435,,,,,False,,,,,
2017-07-23 12:39:03.942167,,,,,,,False,,,
2017-07-23 12:39:17.942318,,,,,,,True,,,
2017-07-23 12:39:53.940326,,,,,,,False,,,
2017-07-23 12:40:21.941242,,,,,,,True,,,
2017-07-23 12:40:30.956804,,,,,,,False,,,
2017-07-23 12:41:25.073929,,,,,,,True,,,
2017-07-23 12:41:53.955201,,,,,,,False,,,
2017-07-23 12:42:39.956112,,,,,,,True,,,
2017-07-23 12:42:58.073172,,,,,,,False,,,
2017-07-23 12:44:47.942533,,,,,,,True,,,
2017-07-23 12:45:44.941174,,,,,,,False,,,
2017-07-23 12:45:54.955514,,,,,,,True,,,
2017-07-23 12:46:04.942043,,,,,,,False,,,
2017-07-23 12:46:06.948398,,,,,,,True,,,
2017-07-23 12:46:23.943469,,,,,,,False,,,
2017-07-23 12:46:29.942261,,,,,,,True,,,
2017-07-23 12:46:47.945793,,,,,,,False,,,
2017-07-23 12:46:53.942046,,,,,,,True,,,
2017-07-23 12:46:57.968751,,True,,,,,,,,
2017-07-23 12:47:06.925397,,,,,,,False,,,
2017-07-23 12:47:10.925260,,,,,,,True,,,
2017-07-23 12:47:17.983445,,False,,,,,,,,
2017-07-23 12:47:19.955954,,,,,,,False,,,
2017-07-23 12:51:28.955248,,,,,,,True,,,
2017-07-23 12:51:50.955201,,,,,,,False,,,
2017-07-23 12:52:09.957577,,,,,,,True,,,
2017-07-23 12:52:22.952034,,,,,,,False,,,
2017-07-23 12:52:55.955692,,,,,,,True,,,
2017-07-23 12:53:05.955964,,,,,,,False,,,
2017-07-23 12:53:12.954976,,,,,,,True,,,
2017-07-23 12:53:22.923576,,,,,,,False,,,
2017-07-23 12:53:27.956761,,,,,,,True,,,
2017-07-23 12:53:37.955394,,,,,,,False,,,
2017-07-23 12:58:30.951722,,,,,,,True,,,
2017-07-23 12:58:44.955731,,,,,,,False,,,
2017-07-23 12:59:15.941621,,,,,,,True,,,
2017-07-23 12:59:37.942520,,,,,,,False,,,
2017-07-23 13:04:04.955721,,,,,,,True,,,
2017-07-23 13:04:14.957523,,,,,,,False,,,
2017-07-23 13:04:58.942279,,,,,,,True,,,
2017-07-23 13:05:22.956772,,,,,,,False,,,
2017-07-23 13:05:33.957300,,,,,,,True,,,
2017-07-23 13:05:43.925862,,,,,,,False,,,
2017-07-23 13:08:15.961945,,,,,,,True,,,
2017-07-23 13:08:24.942809,,,,,,,False,,,
2017-07-23 13:08:26.942093,,,,,,,True,,,
2017-07-23 13:08:41.912963,,,,,True,,,,,
2017-07-23 13:08:49.941155,,,,,,,False,,,
2017-07-23 13:08:51.911693,,,,,False,,,,,
2017-07-23 13:09:39.927045,,,,,True,,,,,
2017-07-23 13:09:47.958308,,,,,,,True,,,
2017-07-23 13:09:53.927534,,,,,False,,,,,
2017-07-23 13:10:14.941482,,,,,,,False,,,
2017-07-23 13:10:16.941308,,,,,,,True,,,
2017-07-23 13:10:30.970073,,,,,,,False,,,
2017-07-23 13:11:36.941802,,,,,,,True,,,
2017-07-23 13:11:50.942115,,,,,,,False,,,
2017-07-23 13:13:08.941661,,,,,,,True,,,
2017-07-23 13:13:17.943449,,,,,,,False,,,
2017-07-23 13:13:46.943931,,,,,,,True,,,
2017-07-23 13:14:08.942050,,,,,,,False,,,
2017-07-23 13:14:10.940340,,,,,,,True,,,
2017-07-23 13:14:41.941352,,,,,,,False,,,
2017-07-23 13:14:48.960990,,,,,,,True,,,
2017-07-23 13:14:58.944812,,,,,,,False,,,
2017-07-23 13:15:00.949144,,,,,,,True,,,
2017-07-23 13:15:24.941271,,,,,,,False,,,
2017-07-23 13:15:32.942339,,,,,,,True,,,
2017-07-23 13:15:50.943280,,,,,,,False,,,
2017-07-23 13:16:02.941510,,,,,,,True,,,
2017-07-23 13:16:12.942769,,,,,,,False,,,
2017-07-23 13:17:28.942984,,,,,,,True,,,
2017-07-23 13:17:38.941632,,,,,,,False,,,
2017-07-23 13:17:44.954900,,,,,,,True,,,
2017-07-23 13:18:14.942188,,,,,,,False,,,
